,WKT,HYBAS_ID,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,ENDO,COAST,ORDER,SORT,PFAF_1,PFAF_2,PFAF_3,PFAF_4,PFAF_5,PFAF_6,PFAF_7,PFAF_8,PFAF_9,PFAF_10,PFAF_11,PFAF_12
1118,"MULTIPOLYGON (((9.675 47.4833333333334,9.67441101074222 47.5115819295248,9.66862284342451 47.513067287869,9.66346774631079 47.5170625474718,9.6625 47.5208333333334,9.6666666666667 47.5208333333334,9.6666666666667 47.525,9.67083333333336 47.525,9.67140062120229 47.5227895100912,9.67378506130645 47.5202660454644,9.675 47.525,9.6791666666667 47.525,9.68008219401045 47.5214318169488,9.71887715657555 47.5202660454644,9.72425333658857 47.5160993787978,9.78648071289065 47.5172512478299,9.79109937879777 47.5227895100912,9.79251742892798 47.5283157348633,9.79583333333336 47.5291666666667,9.80221048990888 47.5285993787978,9.80612284342451 47.525567287869,9.81993374294708 47.5243387858073,9.82173699273006 47.5173124525282,9.83528951009118 47.5047339545356,9.84223395453562 47.5029517279731,9.84109937879777 47.4977895100912,9.83806728786895 47.4938771565756,9.8375 47.4916666666667,9.8375 47.4875,9.83714667426218 47.4850755479601,9.83368665907121 47.4815911187066,9.8329752604167 47.4767098320855,9.82742445203996 47.4711866590712,9.82083333333336 47.4708333333334,9.81424221462677 47.4704800075955,9.81075778537329 47.4670199924045,9.74828694661461 47.4663133409288,9.74409111870663 47.4704800075955,9.7100755479601 47.4711866590712,9.69375101725263 47.487486436632,9.68992445203996 47.4836866590712,9.675 47.4833333333334)))",2000494790,2000494490,2000023010,2000023010,1100.4,1100.4,65.5,879.3,0,0,2,34097,2,23,232,2326,23269,232690,2326905,23269058,232690583,2326905830,23269058300,232690583000
1119,"MULTIPOLYGON (((6.96666666666669 46.9708333333334,6.96666666666669 46.975,6.96600545247398 46.9824337429471,6.95918409559464 46.9841840955946,6.95776604546443 46.9897104899089,6.95473395453561 46.9936228434245,6.95359937879777 47.0022104899089,6.94640062120228 47.0102895100912,6.94526604546443 47.0188771565755,6.94140218098961 47.0238627115886,6.94804382324221 47.025567287869,6.95195617675784 47.0285993787978,6.95637715657554 47.0297339545356,6.96028951009117 47.0327660454644,6.96597052680124 47.0342241075304,6.9869327121311 47.0561228434245,6.98835076226131 47.0616492377387,6.99166666666669 47.0625,6.99412163628475 47.0621422661676,7.00451999240454 47.0517161051433,7.00381334092884 47.0392422146268,6.99964667426218 47.0350463867188,7.00035332573787 47.0309088812934,7.00381334092884 47.02742445204,7.00451999240454 47.0184088812934,7.00798000759551 47.01492445204,7.0086866590712 47.0059088812934,7.01214667426218 47.00242445204,7.0125 47.0,7.0125 46.9916666666667,7.01214667426218 46.9892422146268,7.0086866590712 46.9857577853733,7.0079783121745 46.9725463867188,7.00242445203995 46.9670199924045,6.99754299587676 46.96630859375,6.99168023003475 46.9604163275825,6.99964667426218 46.95242445204,7.00035332573787 46.9475755479601,7.00381334092884 46.9440911187066,7.00451999240454 46.9350755479601,7.00798000759551 46.9315911187066,7.00833333333336 46.9291666666667,7.00195617675784 46.9285993787978,6.99804382324221 46.925567287869,6.9936228434245 46.9244327121311,6.98971048990888 46.9214006212023,6.98528951009117 46.9202660454644,6.97591959635419 46.9119171142578,6.97414923773874 46.905017428928,6.9686228434245 46.9035993787978,6.96471048990888 46.900567287869,6.95416666666669 46.9,6.95354919433596 46.9021603054471,6.94228413899742 46.9145063612196,6.94104919433596 46.9188269721137,6.93811747233075 46.922839694553,6.93688252766929 46.9271603054471,6.93325873480905 46.9321207682292,6.93966030544707 46.9339508056641,6.94497172037763 46.9378309461806,6.94662746853301 46.9492058648004,6.95632697211374 46.9506174723308,6.9618340386285 46.9550221761068,6.9625 46.9708333333334,6.96666666666669 46.9708333333334)))",2000508120,2000506000,2000023010,2000023010,1102.0,1102.0,60.3,1612.9,0,0,3,34098,2,23,232,2326,23268,232680,2326806,23268060,232680603,2326806030,23268060301,232680603010
1120,"MULTIPOLYGON (((7.0125 46.9291666666667,7.00833333333336 46.9291666666667,7.00798000759551 46.9315911187066,7.00451999240454 46.9350755479601,7.00381334092884 46.9440911187066,7.00035332573787 46.9475755479601,6.99964667426218 46.95242445204,6.99168023003475 46.9604163275825,6.99754299587676 46.96630859375,7.00242445203995 46.9670199924045,7.0079783121745 46.9725463867188,7.0086866590712 46.9857577853733,7.01214667426218 46.9892422146268,7.0125 46.9916666666667,7.01666666666669 46.9916666666667,7.01754625108509 46.9950944688585,7.02574666341148 46.9964006212023,7.03125 46.992135281033,7.03528951009117 46.9952660454644,7.04387715657555 46.9964006212023,7.04778951009117 46.9994327121311,7.05074666341148 47.000567287869,7.0561228434245 46.9964006212023,7.06054382324221 46.9952660454644,7.06458333333336 46.992135281033,7.0686228434245 46.9952660454644,7.09387715657555 46.9964006212023,7.09903225368926 47.0003960503472,7.10056728786895 47.0063771565755,7.10776604546443 47.0144561767578,7.10833333333336 47.0166666666667,7.11666666666669 47.0166666666667,7.11738654242624 47.0049431694879,7.13397623697919 47.0032511393229,7.13269042968752 46.9811984592014,7.11730957031252 46.964634874132,7.11666666666669 46.9625,7.1125 46.9625,7.08924221462676 46.9621466742622,7.08575778537329 46.9586866590712,7.07257554796009 46.9579800075955,7.06909111870662 46.9545199924045,7.06424221462676 46.9538133409288,7.06075778537329 46.9503533257379,7.05174221462676 46.9496466742622,7.04825778537329 46.9461866590712,7.04340888129343 46.9454800075955,7.03575778537329 46.9378533257379,7.03090888129343 46.9371466742622,7.02742445203995 46.9336866590712,7.02257554796009 46.9329800075955,7.01909111870662 46.9295199924045,7.0125 46.9291666666667)))",2000508240,2000506000,2000023010,2000023010,1102.2,1102.2,51.5,850.9,0,0,4,34099,2,23,232,2326,23268,232680,2326806,23268060,232680602,2326806021,23268060210,232680602100
1121,"MULTIPOLYGON (((9.7791666666667 47.3083333333334,9.7666666666667 47.3083333333334,9.75174221462677 47.3086866590712,9.73575778537329 47.3246466742622,9.7225755479601 47.3253533257379,9.71702473958336 47.3308764987522,9.7166666666667 47.3333333333334,9.71723395453562 47.3355438232422,9.72026604546444 47.3394561767578,9.72140062120229 47.3438771565756,9.73397894965281 47.3574298434788,9.73971048990888 47.3589006212023,9.75350002712677 47.3717998928494,9.75473395453562 47.3840799967448,9.75056728786895 47.3894561767578,9.74910040961375 47.3951721191407,9.73528951009117 47.3964006212023,9.73137715657555 47.3994327121311,9.72695617675784 47.400567287869,9.71887715657555 47.4077660454644,9.71445617675784 47.4089006212023,9.71054382324222 47.4119327121311,9.69362284342451 47.413067287869,9.68554382324222 47.4202660454644,9.68112284342451 47.4214006212023,9.67721048990888 47.4244327121311,9.67425333658857 47.425567287869,9.66887715657555 47.4214006212023,9.66592000325524 47.4202660454644,9.65930107964413 47.4253958808052,9.65833333333336 47.4291666666667,9.66179165310333 47.4300540500217,9.66306728786895 47.4397104899089,9.67026604546444 47.4477895100912,9.67140062120229 47.4522104899089,9.67443271213111 47.4561228434245,9.675 47.4666666666667,9.67433878580732 47.4741004096137,9.67083333333336 47.475,9.67118665907121 47.47742445204,9.67464667426218 47.4809088812934,9.675 47.4833333333334,9.68992445203996 47.4836866590712,9.69375101725263 47.487486436632,9.7100755479601 47.4711866590712,9.74409111870663 47.4704800075955,9.74828694661461 47.4663133409288,9.81075778537329 47.4670199924045,9.81424221462677 47.4704800075955,9.82083333333336 47.4708333333334,9.82118665907121 47.4684088812934,9.83714667426218 47.45242445204,9.83785332573788 47.4434088812934,9.84131334092885 47.43992445204,9.8416666666667 47.4375,9.8407162136502 47.4340867784288,9.83116048177086 47.432728237576,9.82717285156253 47.4297717624241,9.82126668294274 47.4281270345052,9.80772840711809 47.4133521185981,9.80893825954864 47.4103273179796,9.81189507378475 47.4063393486871,9.81310492621531 47.4019939846463,9.82977159288198 47.3842152913412,9.82856174045142 47.368660651313,9.82560492621531 47.3646726820204,9.82422383626305 47.3549567328559,9.8188395182292 47.3506050957574,9.8144938151042 47.3493949042427,9.78967285156253 47.3256050957574,9.77579345703128 47.3242804633247,9.77455613878041 47.3159086439345,9.77856174045142 47.3105060153538,9.7791666666667 47.3083333333334)))",2000495990,2000494660,2000023010,2000023010,1104.1,1104.1,141.8,141.8,0,0,2,34100,2,23,232,2326,23269,232690,2326905,23269059,232690590,2326905902,23269059020,232690590200
1122,"MULTIPOLYGON (((9.6666666666667 47.475,9.67083333333336 47.475,9.67433878580732 47.4741004096137,9.675 47.4666666666667,9.67443271213111 47.4561228434245,9.67140062120229 47.4522104899089,9.67026604546444 47.4477895100912,9.66306728786895 47.4397104899089,9.66179165310333 47.4300540500217,9.65833333333336 47.4291666666667,9.65590888129343 47.4288133409288,9.65242445203996 47.4253533257379,9.65 47.425,9.65 47.4208333333334,9.64583333333336 47.4208333333334,9.64498257107208 47.4241490681966,9.6416666666667 47.425,9.63835076226131 47.4258509318034,9.63693271213111 47.4313771565756,9.63390062120229 47.4352895100912,9.63333333333336 47.4416666666667,9.64089525010854 47.4424380832249,9.6416666666667 47.45,9.64547288682729 47.4510882907444,9.65771586100263 47.4645065307618,9.65913594563805 47.4742648654514,9.6666666666667 47.475)))",2000496060,2000494660,2000023010,2000023010,1104.2,1104.2,9.7,6537.8,0,0,1,34101,2,23,232,2326,23269,232690,2326905,23269059,232690590,2326905903,23269059030,232690590300
1123,"MULTIPOLYGON (((7.25833333333336 46.9708333333334,7.25833333333336 46.975,7.26054382324221 46.9755672878689,7.26445617675784 46.9785993787978,7.27025044759117 46.9800862630209,7.27859937879777 46.9894561767578,7.28001742892798 46.9949825710721,7.28554382324221 46.9964006212023,7.29362284342451 47.0035993787978,7.31887715657555 47.0047339545356,7.32278951009117 47.0077660454644,7.32916666666669 47.0083333333334,7.33992445203996 47.0086866590712,7.34340888129343 47.0121466742622,7.35242445203996 47.0128533257379,7.35662027994794 47.0170199924045,7.39409111870662 47.0163133409288,7.3975755479601 47.0128533257379,7.4 47.0125,7.40659111870662 47.0128533257379,7.41078694661461 47.0170199924045,7.41909111870662 47.0163133409288,7.42674221462676 47.0086866590712,7.43575778537329 47.0079800075955,7.43995361328128 47.0038133409288,7.44825778537329 47.0045199924045,7.45245361328128 47.0086866590712,7.45659111870662 47.0079800075955,7.4600755479601 47.0045199924045,7.46912129720055 47.0038109673394,7.47464667426218 46.9982577853733,7.475 46.9958333333334,7.46330939398874 46.9951453314887,7.46170586480037 46.984127468533,7.44973246256513 46.9823849148221,7.454241265191 46.9762125651042,7.45 46.975,7.44583333333336 46.975,7.44491373697919 46.9714162190756,7.43554382324221 46.963067287869,7.43112284342451 46.9619327121311,7.42721048990888 46.9589006212023,7.40099792480471 46.9577229817709,7.39526604546444 46.9508500840929,7.39640062120228 46.9311228434245,7.40026448567711 46.9261372884115,7.39251742892798 46.9241492377387,7.39077928331166 46.9173750135634,7.38008626302086 46.9159623887804,7.37556728786895 46.9105438232422,7.375 46.9041666666667,7.37283969455298 46.903549194336,7.36458977593319 46.896390109592,7.36049363878041 46.8993825276693,7.35617302788631 46.9006174723308,7.35216030544708 46.903549194336,7.32997606065541 46.9048546685113,7.32839830186635 46.9156948513455,7.32283969455298 46.9172841389974,7.31882697211374 46.9202158610026,7.31592983669707 46.9214508056641,7.30632697211374 46.9131174723308,7.29166666666669 46.9125,7.29109937879777 46.9147104899089,7.28806728786895 46.9186228434245,7.28664923773874 46.9241492377387,7.27890218098961 46.9261372884115,7.28276604546444 46.9311228434245,7.28390062120228 46.9484646267361,7.27842000325523 46.9505672878689,7.27291191948787 46.9462985568577,7.26737094455298 46.9509195963542,7.26609937879777 46.9605438232422,7.25890062120228 46.9686228434245,7.25833333333336 46.9708333333334)))",2000508840,2000506130,2000023010,2000023010,1104.5,1104.5,126.3,3213.3,0,0,2,34102,2,23,232,2326,23268,232680,2326809,23268091,232680910,2326809101,23268091010,232680910100
1124,"MULTIPOLYGON (((7.23333333333336 46.9041666666667,7.22916666666669 46.9041666666667,7.22881334092884 46.9065911187066,7.22329033745662 46.9121419270834,7.22083333333336 46.9125,7.22118665907121 46.9232577853733,7.22464667426218 46.9267422146268,7.22535332573787 46.9440911187066,7.22881334092884 46.9475755479601,7.22951999240454 46.9607577853733,7.23298000759551 46.9642422146268,7.23333333333336 46.9791666666667,7.23550618489586 46.979771592882,7.24112616644968 46.9839382595486,7.24928385416669 46.9825035942926,7.25 46.975,7.25242445203996 46.9746466742622,7.25590888129343 46.9711866590712,7.25833333333336 46.9708333333334,7.25890062120228 46.9686228434245,7.26609937879777 46.9605438232422,7.26737094455298 46.9509195963542,7.27291191948787 46.9462985568577,7.27842000325523 46.9505672878689,7.28390062120228 46.9484646267361,7.28276604546444 46.9311228434245,7.27890218098961 46.9261372884115,7.28664923773874 46.9241492377387,7.28806728786895 46.9186228434245,7.29109937879777 46.9147104899089,7.29166666666669 46.9125,7.27674221462676 46.9121466742622,7.26909111870662 46.9045199924045,7.25245361328128 46.9038133409288,7.24825778537329 46.9079800075955,7.24411892361114 46.9086866590712,7.23785807291669 46.9024570041233,7.2375 46.9,7.2375 46.8875,7.23394097222225 46.8884134928386,7.23333333333336 46.9041666666667)))",2000508830,2000506130,2000023010,2000023010,1104.5,1104.5,30.2,1866.8,0,0,3,34103,2,23,232,2326,23268,232680,2326808,23268080,232680801,2326808010,23268080100,232680801000
1125,"MULTIPOLYGON (((9.69583333333336 47.6666666666667,9.69340888129343 47.6670199924045,9.68992445203996 47.6704800075955,9.68090888129343 47.6711866590712,9.67742445203996 47.6746466742622,9.6725755479601 47.6753533257379,9.66909111870663 47.6788133409289,9.6600755479601 47.6795199924045,9.65659111870663 47.6829800075955,9.65174221462676 47.6836866590712,9.64619140625003 47.6892098320855,9.64548000759551 47.6940911187066,9.63959927029083 47.7000013563368,9.63575778537329 47.6961866590712,9.62674221462676 47.6954800075955,9.62325778537329 47.6920199924045,9.6166666666667 47.6916666666667,9.61600545247399 47.6991004096137,9.61028951009117 47.700567287869,9.60637715657555 47.7035993787978,9.60195617675784 47.7047339545356,9.59680107964413 47.7087292141385,9.59526604546444 47.7147104899089,9.58691711425784 47.7240802341038,9.58112284342451 47.725567287869,9.57596774631079 47.7295625474718,9.5744327121311 47.7355438232422,9.57140062120228 47.7394561767578,9.57083333333336 47.7458333333334,9.56666666666669 47.7458333333334,9.56609937879777 47.7522104899089,9.54513719346791 47.7741093953451,9.53835076226131 47.7758509318034,9.5369327121311 47.7813771565756,9.52973395453562 47.7894561767578,9.52859937879777 47.7938771565756,9.51983947753909 47.8035347832574,9.50195617675784 47.8047339545356,9.49804382324221 47.8077660454644,9.49583333333336 47.8083333333334,9.49548000759551 47.8107577853733,9.49201999240454 47.8142422146268,9.49166666666669 47.85,9.49583333333336 47.85,9.4996039496528 47.8509677463108,9.50359937879777 47.8561228434245,9.50538160536027 47.863067287869,9.53971048990888 47.8619327121311,9.54778951009117 47.8547339545356,9.55 47.8541666666667,9.55035502115888 47.8475462171767,9.55624966091583 47.8416809082032,9.5604166666667 47.8458187527127,9.56458333333336 47.8416812472874,9.56912027994795 47.8461866590712,9.57325778537329 47.8454800075955,9.5850755479601 47.8336866590712,9.58992445203996 47.8329800075955,9.59340888129343 47.8295199924045,9.60659111870662 47.8288133409289,9.6100755479601 47.8253533257379,9.6166666666667 47.825,9.6166666666667 47.8208333333334,9.625 47.8208333333334,9.62591179741756 47.8172809176975,9.65221048990888 47.8160993787978,9.66567857530385 47.8035993787978,9.67304382324222 47.8047339545356,9.67842000325524 47.8089006212023,9.69804382324222 47.8077660454644,9.70195617675784 47.8047339545356,9.72409091525611 47.8035430908203,9.72596774631079 47.7962292141385,9.73112284342451 47.7922339545356,9.7375 47.7916666666667,9.7368570963542 47.785364956326,9.7214762369792 47.7688017103407,9.71957160101999 47.762476433648,9.71463487413197 47.7589760674371,9.70854458279083 47.7571424696181,9.69519042968753 47.7423806084527,9.6964762369792 47.7311982896593,9.69939371744795 47.7270833333334,9.69643961588545 47.7229166666667,9.70064290364586 47.7169884575738,9.6993570963542 47.7145316229927,9.69519042968753 47.7086551242405,9.69667629665802 47.7010006374783,9.70213487413197 47.6993572658963,9.70619845920142 47.6964760674371,9.71235012478301 47.6946239895291,9.7214762369792 47.6839670817058,9.71907145182295 47.6787885877822,9.71463487413197 47.6756427341038,9.69660814073354 47.674260796441,9.69583333333336 47.6666666666667)))",2001158300,2000492420,2000023010,2000023010,1104.5,1104.5,193.0,712.6,0,0,2,34104,2,23,232,2326,23269,232690,2326905,23269054,232690541,2326905412,23269054120,232690541200
1126,"MULTIPOLYGON (((8.42083333333335 46.6125,8.42083333333335 46.625,8.42742445203995 46.6246466742622,8.43162044949004 46.6204800075955,8.46075778537328 46.6211866590712,8.46495378282337 46.6253533257379,8.48159111870662 46.6246466742622,8.48541666666669 46.620847913954,8.48924221462676 46.6246466742622,8.50242445203995 46.6253533257379,8.50590888129342 46.6288133409288,8.51075778537328 46.6295199924045,8.51424221462676 46.6329800075955,8.53575778537328 46.6336866590712,8.53924221462676 46.6371466742622,8.54409111870662 46.6378533257379,8.54757554796009 46.6413133409288,8.55659111870662 46.6420199924045,8.56007554796009 46.6454800075955,8.56492445203995 46.6461866590712,8.56875 46.6499854193794,8.57257554796009 46.6461866590712,8.5875 46.6458333333334,8.59825778537328 46.6461866590712,8.60590888129342 46.6538133409288,8.61909111870662 46.6545199924045,8.62674221462676 46.6621466742622,8.63159111870662 46.6628533257379,8.64130893283422 46.672545030382,8.64166666666669 46.675,8.64825778537329 46.6746466742622,8.65174221462676 46.6711866590712,8.65833333333335 46.6708333333334,8.65776604546443 46.6394561767578,8.65421685112849 46.6348765055339,8.6686228434245 46.6214006212023,8.67429148356122 46.6199459499783,8.67556728786894 46.6102895100912,8.67859937879776 46.6063771565755,8.67987518310549 46.5967207166884,8.68333333333335 46.5958333333334,8.68333333333335 46.5916666666667,8.68333333333335 46.5833333333334,8.6811228434245 46.5827660454644,8.67721048990887 46.5797339545356,8.6686228434245 46.5785993787978,8.66471048990888 46.5755672878689,8.66028951009117 46.5744327121311,8.65637715657554 46.5714006212023,8.65195617675783 46.5702660454644,8.64804382324221 46.5672339545356,8.64092000325523 46.5660993787978,8.63554382324221 46.5702660454644,8.6311228434245 46.5714006212023,8.62721048990888 46.5744327121311,8.62278951009117 46.5755672878689,8.61887715657554 46.5785993787978,8.61175333658856 46.5797339545356,8.60637715657554 46.5755672878689,8.5936228434245 46.5744327121311,8.58126135932077 46.5629597981771,8.57721048990888 46.5660993787978,8.56788160536026 46.5672339545356,8.5658157348633 46.5591840955946,8.56028951009117 46.5577660454644,8.54804382324221 46.5464006212023,8.53945617675783 46.5452660454644,8.53554382324221 46.5422339545356,8.51445617675783 46.5410993787978,8.51054382324221 46.5380672878689,8.5061228434245 46.5369327121311,8.50208333333335 46.5338019476997,8.49804382324221 46.5369327121311,8.49508666992189 46.5380672878689,8.48971048990887 46.5339006212023,8.4811228434245 46.5327660454644,8.47721048990887 46.5297339545356,8.475 46.5291666666667,8.47278951009116 46.5297339545356,8.46471048990887 46.5369327121311,8.43945617675783 46.5380672878689,8.43137715657554 46.5452660454644,8.42566121419273 46.5467329237196,8.4244327121311 46.5605438232422,8.42140062120228 46.5644561767578,8.42026604546443 46.5688771565755,8.41723395453561 46.5727895100912,8.41609937879776 46.5772104899089,8.40776604546443 46.5865627712674,8.40896063910592 46.6074249267578,8.41471048990887 46.6089006212023,8.4186228434245 46.6119327121311,8.42083333333335 46.6125)))",2001170440,2001169890,2000023010,2000023010,1105.7,1105.7,186.5,186.6,0,0,3,34105,2,23,232,2326,23268,232680,2326804,23268049,232680495,2326804953,23268049530,232680495300
1127,"MULTIPOLYGON (((6.90833333333336 46.8666666666667,6.9086866590712 46.8690911187066,6.91214667426218 46.8725755479601,6.91285332573787 46.8808824327257,6.90451999240454 46.8892422146268,6.90381334092884 46.8940911187066,6.90035332573787 46.8975755479601,6.89964667426218 46.90242445204,6.8961866590712 46.9059088812934,6.89548000759551 46.9142130533854,6.89964667426218 46.9184088812934,6.9 46.9291666666667,6.89583333333336 46.9291666666667,6.89583333333336 46.9333333333334,6.89914923773874 46.9341840955946,6.9 46.9375,6.90056728786895 46.9397104899089,6.90473395453561 46.9450866699219,6.90359937879777 46.9480438232422,6.8994327121311 46.9534200032552,6.90073886447485 46.9616204155816,6.90416666666669 46.9625,6.91467285156252 46.9618950737847,6.92029283311634 46.9577284071181,6.92300618489586 46.9589382595486,6.92699381510419 46.9618950737847,6.93257988823787 46.9634504530165,6.93411017523874 46.9742150200738,6.942424858941 46.9754438612196,6.94945949978301 46.9702284071181,6.95633951822919 46.9714382595486,6.96130608452693 46.9751207139757,6.9625 46.9708333333334,6.9618340386285 46.9550221761068,6.95632697211374 46.9506174723308,6.94662746853301 46.9492058648004,6.94497172037763 46.9378309461806,6.93966030544707 46.9339508056641,6.93325873480905 46.9321207682292,6.93688252766929 46.9271603054471,6.93811747233075 46.922839694553,6.94104919433596 46.9188269721137,6.94228413899742 46.9145063612196,6.95354919433596 46.9021603054471,6.95416666666669 46.9,6.95319892035593 46.8962293836806,6.94804382324221 46.8922339545356,6.93838738335506 46.89095831977,6.93664923773874 46.8841840955946,6.9311228434245 46.8827660454644,6.92721048990888 46.8797339545356,6.92278951009117 46.8785993787978,6.91054382324221 46.8672339545356,6.90833333333336 46.8666666666667)))",2000508920,2000508120,2000023010,2000023010,1107.4,1107.4,34.2,1427.4,0,0,3,34106,2,23,232,2326,23268,232680,2326806,23268060,232680603,2326806030,23268060303,232680603030
1128,"MULTIPOLYGON (((7.02916666666669 47.1208333333334,7.02831590440541 47.117517428928,7.02168409559464 47.1158159044054,7.02026604546443 47.1102895100912,7.00890062120228 47.0980438232422,7.00776604546443 47.0936228434245,7.00473395453561 47.0897104899089,7.00359937879777 47.0852895100912,7.00056728786895 47.0813771565755,6.9994327121311 47.0769561767578,6.99223395453561 47.0688771565755,6.99166666666669 47.0625,6.98835076226131 47.0616492377387,6.9869327121311 47.0561228434245,6.96597052680124 47.0342241075304,6.96028951009117 47.0327660454644,6.95637715657554 47.0297339545356,6.95195617675784 47.0285993787978,6.94804382324221 47.025567287869,6.94140218098961 47.0238627115886,6.94526604546443 47.0188771565755,6.94640062120228 47.0102895100912,6.95359937879777 47.0022104899089,6.95473395453561 46.9936228434245,6.95776604546443 46.9897104899089,6.95918409559464 46.9841840955946,6.96600545247398 46.9824337429471,6.96666666666669 46.975,6.96666666666669 46.9708333333334,6.9625 46.9708333333334,6.96130608452693 46.9751207139757,6.95633951822919 46.9714382595486,6.94945949978301 46.9702284071181,6.942424858941 46.9754438612196,6.93411017523874 46.9742150200738,6.93257988823787 46.9634504530165,6.92699381510419 46.9618950737847,6.92300618489586 46.9589382595486,6.92029283311634 46.9577284071181,6.91467285156252 46.9618950737847,6.90416666666669 46.9625,6.9034356011285 46.9698252360026,6.89650641547311 46.9718587239584,6.89515007866756 47.0033816867405,6.88293694390193 47.0047970241971,6.87714742024742 47.0006303575304,6.87423977322051 46.9993696424696,6.86048075358075 47.0118696424696,6.85618591308596 47.0131303575304,6.83548092312285 47.032702975803,6.83333333333336 47.0333333333334,6.83390062120228 47.0355438232422,6.84526604546443 47.0477895100912,6.84668409559464 47.0533159044054,6.85221048990888 47.0547339545356,6.85767754448787 47.0592932807075,6.85833333333336 47.0666666666667,6.86164923773874 47.067517428928,6.8625 47.0708333333334,6.86909111870662 47.0711866590712,6.87674221462676 47.0788133409288,6.88575778537329 47.0795199924045,6.88924221462676 47.0829800075955,6.89825778537329 47.0836866590712,6.90174221462676 47.0871466742622,6.91075778537329 47.0878533257379,6.91424221462676 47.0913133409288,6.91909111870662 47.0920199924045,6.93507554796009 47.1079800075955,6.94825778537329 47.1086866590712,6.95174221462676 47.1121466742622,6.96492445203995 47.1128533257379,6.96840888129343 47.1163133409288,6.98575778537329 47.1170199924045,6.98924221462676 47.1204800075955,6.99409111870662 47.1211866590712,6.99757554796009 47.1246466742622,7.00242445203995 47.1253533257379,7.00662027994794 47.1295199924045,7.02325778537329 47.1288133409289,7.02674221462676 47.1253533257379,7.03333333333336 47.125,7.03248257107207 47.1216840955946,7.02916666666669 47.1208333333334)))",2000508820,2000508120,2000023010,2000023010,1107.5,1107.5,125.3,125.3,0,0,4,34107,2,23,232,2326,23268,232680,2326806,23268060,232680603,2326806030,23268060302,232680603020
1129,"MULTIPOLYGON (((9.8625 47.7208333333334,9.86285332573788 47.7184088812934,9.87464667426218 47.7065911187066,9.875 47.7041666666667,9.87278951009118 47.7047339545356,9.86887715657555 47.7077660454644,9.86445617675784 47.7089006212023,9.86054382324222 47.7119327121311,9.85342000325524 47.713067287869,9.84804382324222 47.7089006212023,9.84362284342451 47.7077660454644,9.83554382324222 47.700567287869,9.83112284342451 47.6994327121311,9.82721048990888 47.6964006212023,9.81755405002173 47.6951248168946,9.81578708224829 47.6882386949328,9.80758666992191 47.6869327121311,9.80208333333336 47.6911978827583,9.79804382324222 47.688067287869,9.79362284342451 47.6869327121311,9.78971048990888 47.6839006212023,9.78528951009118 47.6827660454644,9.77570292154951 47.6740707397461,9.77443271213111 47.6644561767578,9.7699137369792 47.6590376112197,9.7592207166884 47.6576248168946,9.75744289822052 47.6506968180339,9.74704827202694 47.6494327121311,9.74583333333336 47.6541666666667,9.74251742892798 47.6533157348633,9.7416666666667 47.65,9.73528951009117 47.650567287869,9.73137715657555 47.6535993787978,9.72842000325524 47.6547339545356,9.72304382324222 47.650567287869,9.70538160536027 47.6494327121311,9.70331590440541 47.65748240153,9.69649454752607 47.6592329237196,9.69583333333336 47.6666666666667,9.69660814073354 47.674260796441,9.71463487413197 47.6756427341038,9.71907145182295 47.6787885877822,9.7214762369792 47.6839670817058,9.71235012478301 47.6946239895291,9.70619845920142 47.6964760674371,9.70213487413197 47.6993572658963,9.69667629665802 47.7010006374783,9.69519042968753 47.7086551242405,9.6993570963542 47.7145316229927,9.70064290364586 47.7169884575738,9.69643961588545 47.7229166666667,9.69939371744795 47.7270833333334,9.6964762369792 47.7311982896593,9.69519042968753 47.7423806084527,9.70854458279083 47.7571424696181,9.71463487413197 47.7589760674371,9.71957160101999 47.762476433648,9.7214762369792 47.7688017103407,9.7368570963542 47.785364956326,9.7375 47.7916666666667,9.74804382324222 47.7922339545356,9.75342000325524 47.7964006212023,9.75637715657555 47.7952660454644,9.79465196397572 47.7578959147136,9.79680107964413 47.7662707858616,9.80342000325524 47.7714006212023,9.81992933485246 47.7701889038086,9.8217207166884 47.7632085164388,9.8324137369792 47.7617957221137,9.83693271213111 47.7563771565756,9.83806728786895 47.7519561767578,9.84109937879777 47.7480438232422,9.84256625705298 47.7423278808594,9.85 47.7416666666667,9.85035332573788 47.7392422146268,9.86214667426218 47.72742445204,9.8625 47.7208333333334)))",2000490690,2000493150,2000023010,2000023010,1109.6,1109.6,123.2,377.2,0,0,2,34108,2,23,232,2326,23269,232690,2326905,23269056,232690560,2326905603,23269056031,232690560310
